geography,age_level,outcome_name,outcome_type,source,url,geo_strata,age_strata,race_strata,race_level,additional_strata1,additional_strata_level,sex_strata,sex_level,Outcome_value1,outcome_label1
Rhode Island,40-64 Years,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,,none,,none,,49.1,Prevalence
Rhode Island,65+ Years,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,,none,,none,,43.1,Prevalence
Rhode Island,<10 Years,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,,none,,none,,1.4,Prevalence
Rhode Island,Total,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,none,none,,none,,none,,36.8,Prevalence
Rhode Island,,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,,none,,none,,none,,,Prevalence
South Carolina,10-14 Years,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,,none,,none,,10.5,Prevalence
South Carolina,15-19 Years,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,,none,,none,,22.8,Prevalence
South Carolina,20-39 Years,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,,none,,none,,44.7,Prevalence
South Carolina,40-64 Years,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,,none,,none,,55.8,Prevalence
South Carolina,65+ Years,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,,none,,none,,47.5,Prevalence
South Carolina,<10 Years,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,,none,,none,,1.5,Prevalence
South Carolina,Total,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,none,none,,none,,none,,41.4,Prevalence
South Carolina,,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,,none,,none,,none,,58.1,Prevalence
South Dakota,10-14 Years,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,,none,,none,,6.3,Prevalence
South Dakota,15-19 Years,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,,none,,none,,16.7,Prevalence
South Dakota,20-39 Years,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,,none,,none,,38.6,Prevalence
South Dakota,40-64 Years,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,,none,,none,,51.1,Prevalence
South Dakota,65+ Years,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,,none,,none,,48.1,Prevalence
South Dakota,<10 Years,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,,none,,none,,0.669,Prevalence
South Dakota,Total,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,none,none,,none,,none,,36.0,Prevalence
South Dakota,,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,,none,,none,,none,,,Prevalence
Tennessee,10-14 Years,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,,none,,none,,10.8,Prevalence
Tennessee,15-19 Years,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,,none,,none,,23.7,Prevalence
Tennessee,20-39 Years,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,,none,,none,,45.6,Prevalence
Tennessee,40-64 Years,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,,none,,none,,55.1,Prevalence
Tennessee,65+ Years,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,,none,,none,,45.6,Prevalence
Tennessee,<10 Years,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,,none,,none,,1.3,Prevalence
Tennessee,Total,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,none,none,,none,,none,,42.5,Prevalence
Tennessee,,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,,none,,none,,none,,55.0,Prevalence
Texas,10-14 Years,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,,none,,none,,8.6,Prevalence
Texas,15-19 Years,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,,none,,none,,20.4,Prevalence
Texas,20-39 Years,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,,none,,none,,43.7,Prevalence
Texas,40-64 Years,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,,none,,none,,53.9,Prevalence
Texas,65+ Years,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,,none,,none,,47.7,Prevalence
Texas,<10 Years,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,,none,,none,,1.0,Prevalence
Texas,Total,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,none,none,,none,,none,,37.9,Prevalence
Texas,,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,,none,,none,,none,,53.7,Prevalence
United States,10-14 Years,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,,none,,none,,8.5,Prevalence
United States,15-19 Years,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,,none,,none,,19.6,Prevalence
United States,20-39 Years,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,,none,,none,,40.9,Prevalence
United States,40-64 Years,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,,none,,none,,52.2,Prevalence
United States,65+ Years,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,,none,,none,,46.9,Prevalence
United States,<10 Years,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,,none,,none,,1.1,Prevalence
United States,Total,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,none,none,,none,,none,,39.2,Prevalence
United States,,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,,none,,none,,none,,45.0,Prevalence
Utah,10-14 Years,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,,none,,none,,2.9,Prevalence
Utah,15-19 Years,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,,none,,none,,8.8,Prevalence
Utah,20-39 Years,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,,none,,none,,29.6,Prevalence
Utah,40-64 Years,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,,none,,none,,42.3,Prevalence
Utah,65+ Years,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,,none,,none,,39.5,Prevalence
Utah,<10 Years,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,,none,,none,,0.286,Prevalence
Utah,Total,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,none,none,,none,,none,,28.0,Prevalence
Utah,,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,,none,,none,,none,,,Prevalence
Vermont,10-14 Years,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,,none,,none,,6.2,Prevalence
Vermont,15-19 Years,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,,none,,none,,15.7,Prevalence
Vermont,20-39 Years,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,,none,,none,,32.4,Prevalence
Vermont,40-64 Years,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,,none,,none,,43.7,Prevalence
Vermont,65+ Years,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,,none,,none,,41.4,Prevalence
Vermont,<10 Years,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,,none,,none,,0.726,Prevalence
Vermont,Total,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,none,none,,none,,none,,34.9,Prevalence
Vermont,,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,,none,,none,,none,,,Prevalence
Virgin Islands,10-14 Years,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,,none,,none,,,Prevalence
Virgin Islands,15-19 Years,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,,none,,none,,,Prevalence
Virgin Islands,20-39 Years,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,,none,,none,,30.7,Prevalence
Virgin Islands,40-64 Years,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,,none,,none,,49.0,Prevalence
Virgin Islands,65+ Years,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,,none,,none,,33.4,Prevalence
Virgin Islands,<10 Years,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,,none,,none,,,Prevalence
Virgin Islands,Total,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,none,none,,none,,none,,38.8,Prevalence
Virgin Islands,,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,,none,,none,,none,,,Prevalence
Virginia,10-14 Years,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,,none,,none,,8.7,Prevalence
Virginia,15-19 Years,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,,none,,none,,19.1,Prevalence
Virginia,20-39 Years,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,,none,,none,,43.2,Prevalence
Virginia,40-64 Years,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,,none,,none,,54.5,Prevalence
Virginia,65+ Years,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,,none,,none,,48.9,Prevalence
Virginia,<10 Years,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,,none,,none,,1.1,Prevalence
Virginia,Total,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,none,none,,none,,none,,42.4,Prevalence
Virginia,,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,,none,,none,,none,,37.1,Prevalence
Washington,10-14 Years,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,,none,,none,,6.8,Prevalence
Washington,15-19 Years,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,,none,,none,,16.1,Prevalence
Washington,20-39 Years,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,,none,,none,,31.8,Prevalence
Washington,40-64 Years,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,,none,,none,,42.6,Prevalence
Washington,65+ Years,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,,none,,none,,40.1,Prevalence
Washington,<10 Years,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,,none,,none,,0.636,Prevalence
Washington,Total,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,none,none,,none,,none,,32.6,Prevalence
Washington,,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,,none,,none,,none,,,Prevalence
West Virginia,10-14 Years,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,,none,,none,,12.1,Prevalence
West Virginia,15-19 Years,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,,none,,none,,26.4,Prevalence
West Virginia,20-39 Years,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,,none,,none,,51.6,Prevalence
West Virginia,40-64 Years,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,,none,,none,,62.4,Prevalence
West Virginia,65+ Years,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,,none,,none,,53.8,Prevalence
West Virginia,<10 Years,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,,none,,none,,1.7,Prevalence
West Virginia,Total,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,none,none,,none,,none,,47.1,Prevalence
West Virginia,,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,,none,,none,,none,,,Prevalence
Wisconsin,10-14 Years,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,,none,,none,,8.1,Prevalence
Wisconsin,15-19 Years,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,,none,,none,,19.9,Prevalence
Wisconsin,20-39 Years,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,,none,,none,,42.6,Prevalence
Wisconsin,40-64 Years,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,,none,,none,,57.3,Prevalence
Wisconsin,65+ Years,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,,none,,none,,55.2,Prevalence
Wisconsin,<10 Years,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,,none,,none,,0.86,Prevalence
Wisconsin,Total,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,none,none,,none,,none,,41.1,Prevalence
Wisconsin,,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,,none,,none,,none,,,Prevalence
Wyoming,10-14 Years,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,,none,,none,,5.9,Prevalence
Wyoming,15-19 Years,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,,none,,none,,15.4,Prevalence
Wyoming,20-39 Years,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,,none,,none,,39.6,Prevalence
Wyoming,40-64 Years,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,,none,,none,,51.6,Prevalence
Wyoming,65+ Years,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,,none,,none,,45.7,Prevalence
Wyoming,<10 Years,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,,none,,none,,0.618,Prevalence
Wyoming,Total,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,none,none,,none,,none,,37.4,Prevalence
Wyoming,,obesity,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,,none,,none,,none,,,Prevalence
Alabama,10-14 Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,,none,,none,,0.398,Prevalence
Alabama,15-19 Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,,none,,none,,0.75,Prevalence
Alabama,20-39 Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,,none,,none,,2.3,Prevalence
Alabama,40-64 Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,,none,,none,,9.3,Prevalence
Alabama,65+ Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,,none,,none,,13.2,Prevalence
Alabama,<10 Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,,none,,none,,0.051,Prevalence
Alabama,Total,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,none,none,,none,,none,,7.9,Prevalence
Alabama,,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,,none,,none,,none,,,Prevalence
Alaska,10-14 Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,,none,,none,,,Prevalence
Alaska,15-19 Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,,none,,none,,,Prevalence
Alaska,20-39 Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,,none,,none,,0.926,Prevalence
Alaska,40-64 Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,,none,,none,,6.4,Prevalence
Alaska,65+ Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,,none,,none,,8.5,Prevalence
Alaska,<10 Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,,none,,none,,,Prevalence
Alaska,Total,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,none,none,,none,,none,,4.5,Prevalence
Alaska,,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,,none,,none,,none,,,Prevalence
Arizona,10-14 Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,,none,,none,,0.242,Prevalence
Arizona,15-19 Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,,none,,none,,0.5,Prevalence
Arizona,20-39 Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,,none,,none,,1.5,Prevalence
Arizona,40-64 Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,,none,,none,,6.8,Prevalence
Arizona,65+ Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,,none,,none,,8.5,Prevalence
Arizona,<10 Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,,none,,none,,0.088,Prevalence
Arizona,Total,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,none,none,,none,,none,,4.9,Prevalence
Arizona,,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,,none,,none,,none,,,Prevalence
Arkansas,10-14 Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,,none,,none,,0.784,Prevalence
Arkansas,15-19 Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,,none,,none,,1.4,Prevalence
Arkansas,20-39 Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,,none,,none,,2.3,Prevalence
Arkansas,40-64 Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,,none,,none,,9.6,Prevalence
Arkansas,65+ Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,,none,,none,,12.4,Prevalence
Arkansas,<10 Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,,none,,none,,0.151,Prevalence
Arkansas,Total,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,none,none,,none,,none,,6.3,Prevalence
Arkansas,,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,,none,,none,,none,,,Prevalence
Armed Forces Africa,10-14 Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,,none,,none,,,Prevalence
Armed Forces Africa,15-19 Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,,none,,none,,,Prevalence
Armed Forces Africa,20-39 Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,,none,,none,,,Prevalence
Armed Forces Africa,40-64 Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,,none,,none,,2.2,Prevalence
Armed Forces Africa,65+ Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,,none,,none,,,Prevalence
Armed Forces Africa,<10 Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,,none,,none,,,Prevalence
Armed Forces Africa,Total,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,none,none,,none,,none,,1.8,Prevalence
Armed Forces Africa,,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,,none,,none,,none,,,Prevalence
Armed Forces Pacific,10-14 Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,,none,,none,,,Prevalence
Armed Forces Pacific,15-19 Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,,none,,none,,,Prevalence
Armed Forces Pacific,20-39 Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,,none,,none,,,Prevalence
Armed Forces Pacific,40-64 Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,,none,,none,,,Prevalence
Armed Forces Pacific,65+ Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,,none,,none,,,Prevalence
Armed Forces Pacific,<10 Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,,none,,none,,,Prevalence
Armed Forces Pacific,Total,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,none,none,,none,,none,,2.1,Prevalence
Armed Forces Pacific,,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,,none,,none,,none,,,Prevalence
California,10-14 Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,,none,,none,,0.242,Prevalence
California,15-19 Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,,none,,none,,0.472,Prevalence
California,20-39 Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,,none,,none,,1.3,Prevalence
California,40-64 Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,,none,,none,,6.4,Prevalence
California,65+ Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,,none,,none,,9.2,Prevalence
California,<10 Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,,none,,none,,0.063,Prevalence
California,Total,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,none,none,,none,,none,,4.4,Prevalence
California,,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,,none,,none,,none,,25.5,Prevalence
Colorado,10-14 Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,,none,,none,,0.462,Prevalence
Colorado,15-19 Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,,none,,none,,0.719,Prevalence
Colorado,20-39 Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,,none,,none,,1.2,Prevalence
Colorado,40-64 Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,,none,,none,,5.4,Prevalence
Colorado,65+ Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,,none,,none,,9.3,Prevalence
Colorado,<10 Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,,none,,none,,0.122,Prevalence
Colorado,Total,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,none,none,,none,,none,,3.8,Prevalence
Colorado,,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,,none,,none,,none,,,Prevalence
Connecticut,10-14 Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,,none,,none,,0.552,Prevalence
Connecticut,15-19 Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,,none,,none,,0.816,Prevalence
Connecticut,20-39 Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,,none,,none,,1.4,Prevalence
Connecticut,40-64 Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,,none,,none,,6.7,Prevalence
Connecticut,65+ Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,,none,,none,,12.0,Prevalence
Connecticut,<10 Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,,none,,none,,0.156,Prevalence
Connecticut,Total,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,none,none,,none,,none,,5.5,Prevalence
Connecticut,,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,,none,,none,,none,,,Prevalence
Delaware,10-14 Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,,none,,none,,0.555,Prevalence
Delaware,15-19 Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,,none,,none,,1.1,Prevalence
Delaware,20-39 Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,,none,,none,,2.1,Prevalence
Delaware,40-64 Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,,none,,none,,10.8,Prevalence
Delaware,65+ Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,,none,,none,,16.0,Prevalence
Delaware,<10 Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,,none,,none,,0.146,Prevalence
Delaware,Total,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,none,none,,none,,none,,7.1,Prevalence
Delaware,,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,,none,,none,,none,,,Prevalence
District of Columbia,10-14 Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,,none,,none,,,Prevalence
District of Columbia,15-19 Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,,none,,none,,,Prevalence
District of Columbia,20-39 Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,,none,,none,,0.968,Prevalence
District of Columbia,40-64 Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,,none,,none,,4.6,Prevalence
District of Columbia,65+ Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,,none,,none,,7.1,Prevalence
District of Columbia,<10 Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,,none,,none,,,Prevalence
District of Columbia,Total,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,none,none,,none,,none,,3.4,Prevalence
District of Columbia,,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,,none,,none,,none,,,Prevalence
Florida,10-14 Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,,none,,none,,0.549,Prevalence
Florida,15-19 Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,,none,,none,,0.872,Prevalence
Florida,20-39 Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,,none,,none,,1.5,Prevalence
